ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Metal,roof_matl_Roll,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsbShng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_PreCast,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsbShng,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Plywood,exterior_2nd_PreCast,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_Floor,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,misc_feature_Gar2,misc_feature_None,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,sale_condition_Abnorml,sale_condition_AdjLand,sale_condition_Alloca,sale_condition_Family,sale_condition_Normal,sale_condition_Partial
5.0,80.0,10400,1.0,1.0,3.0,0.0,6,4.0,1979,1999,253.0,3.0,4.0,2.0,5.0,3.0,2.0,903.0,6.0,0.0,356.0,1259.0,0.0,1.0,1353,0,0,1353,1.0,0.0,2,0,2,1,4.0,5,7.0,1,5.0,1979.0,2.0,2.0,478.0,5.0,5.0,2.0,240,141,0,0,0,0,3.0,4.0,0,10.0,1.0,12.167077107023179,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,80.0,10793,1.0,1.0,3.0,0.0,5,4.0,1969,1969,263.0,3.0,4.0,5.0,5.0,3.0,5.0,493.0,1.0,287.0,0.0,780.0,0.0,1.0,780,840,0,1620,0.0,0.0,2,1,4,1,4.0,7,2.0,0,3.0,1969.0,0.0,2.0,462.0,5.0,5.0,2.0,208,0,0,0,0,0,3.0,1.0,0,6.0,1.0,11.931642378754141,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,128.0,13001,1.0,1.0,0.0,0.0,6,4.0,1971,1971,176.0,3.0,4.0,5.0,5.0,2.0,0.0,492.0,1.0,121.0,1012.0,1625.0,4.0,1.0,1220,0,0,1220,0.0,1.0,2,0,2,1,4.0,6,7.0,1,5.0,1971.0,3.0,2.0,944.0,5.0,5.0,2.0,0,0,249,0,0,0,3.0,4.0,0,11.0,1.0,12.04355959836804,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,12243,1.0,1.0,0.0,0.0,5,5.0,1971,1971,0.0,3.0,4.0,2.0,5.0,0.0,0.0,998.0,6.0,0.0,486.0,1484.0,2.0,1.0,1484,0,0,1484,0.0,0.0,2,0,3,1,4.0,7,7.0,1,5.0,1971.0,3.0,2.0,487.0,5.0,5.0,2.0,224,0,0,0,180,0,3.0,4.0,0,4.0,1.0,12.07254696717504,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,90.0,11700,1.0,1.0,3.0,0.0,6,5.0,1968,1968,365.0,2.0,4.0,5.0,5.0,3.0,0.0,384.0,5.0,175.0,143.0,702.0,2.0,1.0,1041,702,0,1743,0.0,1.0,1,2,3,1,4.0,7,7.0,1,2.0,1968.0,3.0,2.0,539.0,5.0,5.0,2.0,224,0,0,0,0,0,3.0,4.0,0,8.0,1.0,12.07254696717504,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,80.0,12384,1.0,1.0,3.0,0.0,7,6.0,1976,1976,233.0,3.0,4.0,2.0,5.0,3.0,6.0,0.0,6.0,0.0,793.0,793.0,4.0,1.0,1142,793,0,1935,0.0,0.0,2,1,3,1,4.0,7,7.0,1,5.0,1976.0,2.0,2.0,550.0,5.0,5.0,2.0,0,113,252,0,0,0,3.0,4.0,0,2.0,1.0,12.19552218463499,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.0,64.0,8991,1.0,1.0,0.0,0.0,7,5.0,1976,1976,130.0,3.0,4.0,2.0,5.0,1.0,2.0,624.0,5.0,604.0,0.0,1228.0,4.0,1.0,1324,0,0,1324,0.0,1.0,2,0,3,1,2.0,5,7.0,1,1.0,1976.0,0.0,2.0,585.0,5.0,5.0,2.0,407,36,0,0,0,0,3.0,4.0,0,4.0,1.0,12.066816325306588,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,80.0,8000,1.0,1.0,3.0,0.0,6,5.0,1974,1974,0.0,3.0,4.0,5.0,5.0,3.0,0.0,931.0,3.0,153.0,0.0,1084.0,4.0,1.0,1084,793,0,1877,1.0,0.0,2,1,4,1,4.0,8,7.0,1,5.0,1974.0,3.0,2.0,488.0,5.0,5.0,2.0,0,96,0,0,0,0,3.0,4.0,0,2.0,1.0,12.094587859196112,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.0,70.0,10500,1.0,1.0,3.0,0.0,5,6.0,1971,2005,82.0,3.0,4.0,5.0,5.0,0.0,0.0,349.0,6.0,0.0,23.0,372.0,4.0,1.0,576,533,0,1109,0.0,1.0,1,0,3,1,4.0,5,7.0,0,3.0,1971.0,3.0,1.0,288.0,5.0,5.0,2.0,35,0,0,0,0,0,3.0,1.0,0,3.0,1.0,11.842236406331557,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,73.0,10530,1.0,1.0,0.0,0.0,6,4.0,1971,1971,0.0,3.0,4.0,5.0,5.0,3.0,0.0,282.0,3.0,35.0,664.0,981.0,4.0,1.0,981,0,0,981,1.0,0.0,1,1,3,1,4.0,5,7.0,0,3.0,1979.0,3.0,2.0,576.0,5.0,5.0,2.0,0,312,40,0,0,0,3.0,4.0,0,5.0,1.0,11.872353615355413,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,73.0,7472,1.0,1.0,0.0,0.0,7,8.0,1972,2004,138.0,3.0,4.0,5.0,5.0,3.0,0.0,626.0,6.0,0.0,99.0,725.0,2.0,1.0,725,754,0,1479,1.0,0.0,1,1,4,1,2.0,7,7.0,0,3.0,1972.0,0.0,2.0,484.0,5.0,5.0,2.0,0,32,0,0,0,0,3.0,4.0,0,8.0,1.0,12.122696471358964,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,63.0,9457,1.0,1.0,3.0,0.0,5,5.0,1970,1990,0.0,3.0,4.0,5.0,5.0,3.0,0.0,566.0,6.0,0.0,359.0,925.0,4.0,1.0,1422,0,0,1422,1.0,0.0,1,0,3,1,4.0,7,3.0,0,3.0,1988.0,3.0,2.0,576.0,5.0,5.0,2.0,252,0,0,0,0,0,3.0,1.0,0,11.0,1.0,11.951186847493474,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,66.0,7920,1.0,1.0,3.0,0.0,5,4.0,1970,2002,32.0,3.0,4.0,5.0,5.0,3.0,0.0,81.0,2.0,619.0,214.0,914.0,0.0,1.0,914,0,0,914,0.0,0.0,1,0,3,1,0.0,5,7.0,0,3.0,1970.0,2.0,1.0,368.0,5.0,2.0,2.0,120,0,0,0,0,0,3.0,4.0,0,1.0,1.0,11.798111925972615,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,61.0,9758,1.0,1.0,0.0,0.0,5,4.0,1971,1971,0.0,3.0,4.0,5.0,5.0,3.0,1.0,412.0,3.0,287.0,251.0,950.0,4.0,1.0,950,0,0,950,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,1981.0,3.0,1.0,280.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,9.0,1.0,11.691080018519528,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,8294,1.0,1.0,3.0,0.0,4,4.0,1971,1971,0.0,3.0,4.0,5.0,5.0,3.0,6.0,0.0,6.0,0.0,858.0,858.0,4.0,1.0,872,0,0,872,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,1974.0,3.0,4.0,480.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,1.0,0,8.0,1.0,11.719947764402807,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,73.0,7340,1.0,1.0,0.0,0.0,4,5.0,1971,1971,0.0,3.0,4.0,5.0,5.0,3.0,0.0,322.0,6.0,0.0,536.0,858.0,4.0,1.0,858,0,0,858,0.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,1979.0,3.0,1.0,684.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,8.0,1.0,11.608244735642321,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,73.0,17199,1.0,1.0,3.0,0.0,4,6.0,1961,1961,0.0,3.0,2.0,5.0,5.0,3.0,0.0,314.0,6.0,0.0,600.0,914.0,0.0,1.0,914,0,0,914,0.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,1961.0,3.0,1.0,270.0,1.0,5.0,2.0,140,0,0,0,0,0,3.0,1.0,0,9.0,1.0,11.759793355371235,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,60.0,9000,1.0,1.0,3.0,0.0,4,5.0,1971,1971,0.0,3.0,4.0,5.0,5.0,3.0,0.0,616.0,6.0,0.0,248.0,864.0,4.0,1.0,864,0,0,864,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,1974.0,3.0,2.0,528.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,1.0,0,7.0,1.0,11.6994133306336,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,34.0,4058,1.0,1.0,3.0,0.0,7,4.0,1998,1998,182.0,3.0,4.0,2.0,5.0,0.0,2.0,584.0,3.0,139.0,0.0,723.0,0.0,1.0,767,0,0,767,1.0,0.0,1,0,1,1,4.0,4,7.0,0,3.0,1998.0,0.0,1.0,367.0,5.0,5.0,2.0,120,40,0,0,0,0,3.0,4.0,0,8.0,1.0,11.798111925972615,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,33.0,4113,1.0,1.0,0.0,0.0,6,4.0,2001,2001,0.0,2.0,4.0,2.0,5.0,2.0,6.0,0.0,6.0,0.0,1337.0,1337.0,0.0,1.0,1337,0,0,1337,0.0,0.0,2,0,2,1,2.0,5,7.0,1,5.0,2001.0,0.0,2.0,511.0,5.0,5.0,2.0,136,68,0,0,0,0,3.0,4.0,0,9.0,1.0,11.951186847493474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,26.0,10943,1.0,1.0,1.0,0.0,6,4.0,1997,1998,0.0,2.0,4.0,2.0,5.0,3.0,2.0,930.0,6.0,0.0,475.0,1405.0,0.0,1.0,1337,0,0,1337,1.0,0.0,2,0,2,1,2.0,5,7.0,1,5.0,1997.0,0.0,2.0,522.0,5.0,5.0,2.0,0,68,0,0,0,0,3.0,4.0,0,1.0,1.0,12.08391066125752,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
